http://www.gra.fo/schema/untitled-ekg#Economy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Topic
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Berlin
http://purl.org/dc/terms/identifier	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.169.VECTOR	http://www.gra.fo/schema/untitled-ekg#revision_date	2015-11-04
http://www.gra.fo/schema/untitled-ekg#Publisher	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
http://purl.org/dc/terms/format	http://www.w3.org/2000/01/rdf-schema#label	format
http://www.gra.fo/schema/untitled-ekg#Language	http://www.w3.org/2000/01/rdf-schema#comment	A language of the resource
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://www.gra.fo/schema/untitled-ekg#creation_date	2019-10-23
http://www.gra.fo/schema/untitled-ekg#InlandWaters	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Topic
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://www.gra.fo/schema/untitled-ekg#scale	5000
http://www.w3.org/ns/dcat#DataService	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
http://www.gra.fo/schema/untitled-ekg#Downloadservice	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.w3.org/ns/dcat#DataService
http://purl.org/dc/terms/conformsTo	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#email	http://www.w3.org/2000/01/rdf-schema#domain	http://www.gra.fo/schema/untitled-ekg#Publisher
http://www.w3.org/ns/dcat#Resource	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.179.VECTOR	http://purl.org/dc/terms/language	http://www.gra.fo/schema/untitled-ekg#el
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://www.w3.org/ns/dcat#theme	http://www.gra.fo/schema/untitled-ekg#Location
http://purl.org/dc/terms/conformsTo	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.gra.fo/schema/untitled-ekg#Mapping	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Topic
http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.w3.org/2000/01/rdf-schema#range	http://www.gra.fo/schema/untitled-ekg#Topic
http://purl.org/dc/terms/title	http://www.w3.org/2000/01/rdf-schema#comment	A name given to the resource
http://www.gra.fo/schema/untitled-ekg#creation_date	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.gra.fo/schema/untitled-ekg#topio.another-company.170.TABULAR	http://purl.org/dc/terms/format	CSV
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Athens
http://www.w3.org/ns/dcat#accessURL	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2001/XMLSchema#string
http://www.gra.fo/schema/untitled-ekg#Navigation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Topic
http://www.gra.fo/schema/untitled-ekg#topio.another-company.172.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Hydrography
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/dcat#Dataset
http://purl.org/dc/terms/identifier	http://www.w3.org/2000/01/rdf-schema#domain	http://www.w3.org/ns/dcat#Resource
http://www.w3.org/ns/dcat#spatialResolutionInMeters	http://www.w3.org/2000/01/rdf-schema#label	spatial_resolution
http://www.gra.fo/schema/untitled-ekg#topio.another-company.181.TABULAR	http://purl.org/dc/terms/title	My Data
http://www.gra.fo/schema/untitled-ekg#Hydrography	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Keyword
http://www.gra.fo/schema/untitled-ekg#topio.another-company.169.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Localgovernment
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.gra.fo/schema/untitled-ekg#creation_date	2021-11-10
http://www.w3.org/ns/dcat#theme	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.179.VECTOR	http://purl.org/dc/terms/format	ESRI Shapefile
http://www.w3.org/ns/dcat#spatialResolutionInMeters	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.gra.fo/schema/untitled-ekg#Tabular	http://www.w3.org/2000/01/rdf-schema#label	Tabular
http://www.gra.fo/schema/untitled-ekg#topio.another-company.170.TABULAR	https://w3c.github.io/dxwg/dcat/#Property:resource_version	1.0
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	https://w3c.github.io/dxwg/dcat/#Property:resource_version	1.0
http://purl.org/dc/terms/conformsTo	http://www.w3.org/2000/01/rdf-schema#domain	http://www.w3.org/ns/dcat#Resource
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Greece
http://purl.org/dc/terms/publisher	http://www.w3.org/2000/01/rdf-schema#label	publisher
http://www.gra.fo/schema/untitled-ekg#Greece	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Keyword
http://www.gra.fo/schema/untitled-ekg#topio.another-company.169.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Kallikrates
http://www.gra.fo/schema/untitled-ekg#Discoveryservice	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.179.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Tourism
http://www.gra.fo/schema/untitled-ekg#Berlin	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Keyword
